CPU Utilization,Response Time,Class Name
0.26364,1,'Low'
0.214,1.2,'Very Low'
0.25909,1,'Low'
0.18182,1,'Very Low'
0.163,1,'Very Low'
0.18091,1,'Very Low'
0.181,1,'Very Low'
0.18091,1,'Very Low'
0.18545,1,'Very Low'
0.18,1,'Very Low'
0.26727,1,'Low'
0.22909,1,'Very Low'
0.178,1,'Very Low'
0.21,1.455,'Very Low'
0.18,1,'Very Low'
0.18091,1,'Very Low'
0.18636,1,'Very Low'
0.187,1,'Very Low'
0.25545,1,'Low'
0.19091,1,'Very Low'
0.206,1,'Very Low'
0.18273,1,'Very Low'
0.179,1,'Very Low'
0.17727,1,'Very Low'
0.17273,1.091,'Very Low'
0.172,1,'Very Low'
0.17455,1,'Very Low'
0.17909,1,'Very Low'
0.212,1,'Very Low'
0.18273,1,'Very Low'
0.225,1,'Very Low'
0.16273,1,'Very Low'
0.21091,1,'Very Low'
0.181,1.1,'Very Low'
0.22818,1,'Very Low'
0.23545,1,'Very Low'
0.169,1,'Very Low'
0.18,1,'Very Low'
0.199,1,'Very Low'
0.17545,1,'Very Low'
0.18273,1,'Very Low'
0.172,1,'Very Low'
0.17545,1,'Very Low'
0.17818,1.091,'Very Low'
0.189,1,'Very Low'
0.18455,1,'Very Low'
0.23636,1,'Very Low'
0.174,1,'Very Low'
0.18364,1,'Very Low'
0.277,1,'Low'
0.25364,1,'Low'
0.17091,1,'Very Low'
0.19,1,'Very Low'
0.17636,1,'Very Low'
0.22,1.091,'Very Low'
0.185,1,'Very Low'
0.17545,1,'Very Low'
0.176,1,'Very Low'
0.19636,1.273,'Very Low'
0.23818,1,'Very Low'
0.183,1,'Very Low'
0.28091,1,'Low'
0.363,1,'Low'
0.37,1,'Low'
0.342,1,'Low'
0.34,1,'Low'
0.32273,1,'Low'
0.262,1.1,'Low'
0.20182,1,'Very Low'
0.26091,1.091,'Low'
0.25,1,'Very Low'
0.22636,1.091,'Very Low'
0.221,1,'Very Low'
0.24,1,'Very Low'
0.21636,1,'Very Low'
0.233,1,'Very Low'
0.18545,1,'Very Low'
0.181,1,'Very Low'
0.18636,1,'Very Low'
0.17455,1.091,'Very Low'
0.174,1,'Very Low'
0.17455,1,'Very Low'
0.21545,1,'Very Low'
0.226,1,'Very Low'
0.19091,1.364,'Very Low'
0.26909,1,'Low'
0.222,1,'Very Low'
0.19091,1,'Very Low'
0.205,1,'Very Low'
0.19364,1,'Very Low'
0.19182,1,'Very Low'
0.188,1.1,'Very Low'
0.27182,1,'Low'
0.21364,1,'Very Low'
0.192,1,'Very Low'
0.20091,1.091,'Very Low'
0.282,1.1,'Low'
0.18818,1.364,'Very Low'
0.202,1,'Very Low'
0.19545,1,'Very Low'
0.20364,1,'Very Low'
0.181,1,'Very Low'
0.19364,1,'Very Low'
0.17909,1,'Very Low'
0.263,1,'Low'
0.18091,1,'Very Low'
0.184,1,'Very Low'
0.24273,1,'Very Low'
0.25455,1,'Low'
0.18,1,'Very Low'
0.18273,1,'Very Low'
0.18909,1,'Very Low'
0.182,1,'Very Low'
0.18364,1,'Very Low'
0.23455,1.182,'Very Low'
0.284,1,'Low'
0.21818,1,'Very Low'
0.207,1.1,'Very Low'
0.29636,1,'Low'
0.28364,1.091,'Low'
0.211,1.5,'Very Low'
0.23455,1.091,'Very Low'
0.22273,1,'Very Low'
0.175,1,'Very Low'
0.18545,1.545,'Very Low'
0.177,1,'Very Low'
0.17818,1,'Very Low'
0.17909,1.273,'Very Low'
0.177,1,'Very Low'
0.17727,1,'Very Low'
0.21818,1,'Very Low'
0.232,1,'Very Low'
0.17273,1,'Very Low'
0.173,1,'Very Low'
0.19636,1,'Very Low'
0.17727,1,'Very Low'
0.19,1,'Very Low'
0.21273,1.091,'Very Low'
0.18273,1.091,'Very Low'
0.18,1.1,'Very Low'
0.22455,1.091,'Very Low'
0.40091,1,'Low'
0.769,1,'High'
0.74636,1,'Medium'
0.611,1,'Medium'
0.90182,1,'High'
0.219,1,'Very Low'
0.19455,1,'Very Low'
0.19,1,'Very Low'
0.19273,1,'Very Low'
0.18364,1,'Very Low'
0.185,1.1,'Very Low'
0.18909,1,'Very Low'
0.19455,1,'Very Low'
0.28,1,'Low'
0.29,1,'Low'
0.177,1,'Very Low'
0.18909,1,'Very Low'
0.21545,1,'Very Low'
0.178,1,'Very Low'
0.49273,1,'Low'
0.73273,1,'Medium'
0.895,1,'High'
0.93273,1,'High'
0.643,1,'Medium'
1,1,'High'
1,1.182,'High'
0.291,1,'Low'
0.33273,1,'Low'
0.379,1,'Low'
0.29636,1,'Low'
0.232,1,'Very Low'
0.18545,1,'Very Low'
0.18091,1,'Very Low'
0.216,1,'Very Low'
0.17,1,'Very Low'
0.17818,1,'Very Low'
0.176,1,'Very Low'
0.21182,1,'Very Low'
0.235,1,'Very Low'
0.16636,1,'Very Low'
0.19818,1,'Very Low'
0.184,1,'Very Low'
0.18909,1,'Very Low'
0.22818,1,'Very Low'
0.177,1,'Very Low'
0.18727,1,'Very Low'
0.172,1,'Very Low'
0.19818,1,'Very Low'
0.21636,1,'Very Low'
0.206,1,'Very Low'
0.18364,1,'Very Low'
0.18455,1,'Very Low'
0.184,1,'Very Low'
0.17455,1,'Very Low'
0.18,1,'Very Low'
0.162,1,'Very Low'
0.17636,1,'Very Low'
0.174,1,'Very Low'
0.17909,1,'Very Low'
0.16545,1,'Very Low'
0.178,1,'Very Low'
0.18273,1,'Very Low'
0.21091,1,'Very Low'
0.196,1,'Very Low'
0.17,1.182,'Very Low'
0.259,1,'Low'
0.18364,1,'Very Low'
0.69273,1,'Medium'
1,1,'High'
0.92727,1,'High'
0.48,1,'Low'
0.586,1,'Medium'
0.79273,1,'High'
0.411,1,'Low'
0.52818,1,'Medium'
0.56909,1,'Medium'
0.526,1,'Medium'
0.24818,1,'Very Low'
0.186,1,'Very Low'
0.17909,1,'Very Low'
0.25364,1,'Low'
0.182,1,'Very Low'
0.17909,1,'Very Low'
0.18636,1,'Very Low'
0.24,1,'Very Low'
0.18455,1.091,'Very Low'
0.23091,1,'Very Low'
0.183,1,'Very Low'
0.26182,1,'Low'
0.177,1,'Very Low'
0.18182,1,'Very Low'
0.22091,1,'Very Low'
0.179,1,'Very Low'
0.18455,1,'Very Low'
0.334,1,'Low'
0.49818,1,'Low'
0.26909,1,'Low'
0.324,1,'Low'
0.50636,1,'Medium'
0.427,1,'Low'
0.28636,1,'Low'
0.319,1.2,'Low'
0.22727,1,'Very Low'
0.19727,1,'Very Low'
0.179,1,'Very Low'
0.17636,1,'Very Low'
0.16909,1,'Very Low'
0.218,1,'Very Low'
0.19,1,'Very Low'
0.21091,1,'Very Low'
0.237,1,'Very Low'
0.24545,1,'Very Low'
0.182,1,'Very Low'
0.65909,1,'Medium'
0.561,1,'Medium'
0.72273,1,'Medium'
0.89182,1,'High'
0.877,1,'High'
0.81727,1,'High'
0.877,1.6,'High'
0.89909,1,'High'
0.616,1,'Medium'
0.53,1,'Medium'
0.501,1,'Medium'
0.42182,1.091,'Low'
0.356,1,'Low'
0.25455,1,'Low'
0.19636,1,'Very Low'
0.185,1,'Very Low'
0.18727,1,'Very Low'
0.18455,1.182,'Very Low'
0.176,1.1,'Very Low'
0.18182,1,'Very Low'
0.20364,1,'Very Low'
0.228,1,'Very Low'
0.19091,1,'Very Low'
0.183,1,'Very Low'
0.18091,1,'Very Low'
0.19364,1,'Very Low'
0.198,1,'Very Low'
0.18182,1,'Very Low'
0.59364,1,'Medium'
0.768,1,'High'
0.84,1,'High'
0.543,1,'Medium'
0.37182,1,'Low'
0.42818,1.091,'Low'
0.403,1.2,'Low'
0.88636,1,'High'
0.461,1,'Low'
0.26909,1,'Low'
0.194,1,'Very Low'
0.17273,1,'Very Low'
0.17,1,'Very Low'
0.17182,1,'Very Low'
0.16,1,'Very Low'
0.19,1,'Very Low'
0.18364,1,'Very Low'
0.22364,1.091,'Very Low'
0.209,1,'Very Low'
0.17273,1,'Very Low'
0.19727,1,'Very Low'
0.195,1,'Very Low'
0.32455,1,'Low'
0.207,1,'Very Low'
0.40273,1.364,'Low'
0.39364,1,'Low'
0.479,1,'Low'
0.52917,1,'Medium'
0.559,1,'Medium'
0.50273,1,'Medium'
0.459,1,'Low'
0.29364,1,'Low'
0.272,1,'Low'
0.20636,1,'Very Low'
0.20636,1,'Very Low'
0.187,1,'Very Low'
0.18545,1,'Very Low'
0.17909,1,'Very Low'
0.186,1,'Very Low'
0.17273,1,'Very Low'
0.20091,1,'Very Low'
0.229,1,'Very Low'
0.17182,1,'Very Low'
0.19091,1,'Very Low'
0.216,1,'Very Low'
0.19182,1,'Very Low'
0.173,1,'Very Low'
0.22909,1,'Very Low'
0.19909,1,'Very Low'
0.491,1,'Low'
0.40818,1,'Low'
0.47636,1,'Low'
0.423,1.1,'Low'
0.45727,1,'Low'
0.445,1,'Low'
0.46818,1.273,'Low'
0.28364,1.091,'Low'
0.195,1,'Very Low'
0.21364,1,'Very Low'
0.17818,1,'Very Low'
0.183,1,'Very Low'
0.17364,1,'Very Low'
0.21636,1,'Very Low'
0.185,1,'Very Low'
0.20636,1,'Very Low'
0.233,1,'Very Low'
0.18182,1,'Very Low'
0.19455,1,'Very Low'
0.194,1,'Very Low'
0.17273,1,'Very Low'
0.18273,1,'Very Low'
0.219,1,'Very Low'
0.17364,1,'Very Low'
0.19364,1,'Very Low'
0.264,1,'Low'
0.24455,1,'Very Low'
0.273,1,'Low'
0.31,1,'Low'
0.27,1,'Low'
0.215,1,'Very Low'
0.17727,1,'Very Low'
0.17545,1,'Very Low'
0.176,1,'Very Low'
0.19545,1,'Very Low'
0.18,1,'Very Low'
0.18364,1,'Very Low'
0.24909,1.364,'Very Low'
0.174,1,'Very Low'
0.20091,1,'Very Low'
0.22818,1,'Very Low'
0.259,1,'Low'
0.18,1,'Very Low'
0.17,1,'Very Low'
0.158,1,'Very Low'
0.24455,1,'Very Low'
0.184,1,'Very Low'
0.18455,1,'Very Low'
0.24455,1,'Very Low'
0.239,1,'Very Low'
0.20727,1,'Very Low'
0.18,1,'Very Low'
0.242,1,'Very Low'
0.19455,1,'Very Low'
0.24727,1.091,'Very Low'
0.519,1,'Medium'
0.21182,1,'Very Low'
0.176,1,'Very Low'
0.18364,1,'Very Low'
0.18727,1,'Very Low'
0.2,1,'Very Low'
0.17545,1,'Very Low'
0.17545,1,'Very Low'
0.186,1,'Very Low'
0.22364,1.091,'Very Low'
0.198,1,'Very Low'
0.18727,1,'Very Low'
0.16,1,'Very Low'
0.174,1,'Very Low'
0.19182,1,'Very Low'
0.204,1,'Very Low'
0.24,1,'Very Low'
0.277,1,'Low'
0.25909,1,'Low'
0.33273,1,'Low'
0.233,1,'Very Low'
0.31182,1,'Low'
0.34,1,'Low'
0.33545,1,'Low'
0.25364,1,'Low'
0.187,1,'Very Low'
0.19182,1,'Very Low'
0.24909,1,'Very Low'
0.173,1,'Very Low'
0.16727,1,'Very Low'
0.172,1,'Very Low'
0.17455,1,'Very Low'
0.22727,1,'Very Low'
0.242,1.1,'Very Low'
0.17818,1,'Very Low'
0.17636,1,'Very Low'
0.185,1,'Very Low'
0.18364,1,'Very Low'
0.19455,1,'Very Low'
0.173,1,'Very Low'
0.19,1,'Very Low'
0.208,1,'Very Low'
0.31818,1,'Low'
0.28273,1,'Low'
0.209,1,'Very Low'
0.31818,1,'Low'
0.31364,1,'Low'
0.349,1,'Low'
0.23364,1,'Very Low'
0.18818,1,'Very Low'
0.168,1,'Very Low'
0.18636,1,'Very Low'
0.172,1,'Very Low'
0.17545,1,'Very Low'
0.18364,1,'Very Low'
0.185,1,'Very Low'
0.20091,1,'Very Low'
0.24,1,'Very Low'
0.181,1,'Very Low'
0.18455,1,'Very Low'
0.26091,1,'Low'
0.183,1,'Very Low'
0.18636,1,'Very Low'
0.198,1,'Very Low'
0.20182,1,'Very Low'
0.27909,1,'Low'
0.378,1,'Low'
0.42273,1,'Low'
0.30364,1,'Low'
0.527,1,'Medium'
0.36091,1,'Low'
0.423,1,'Low'
1,1,'High'
1,1,'High'
0.60818,1,'Medium'
0.154,1,'Very Low'
0.19455,1,'Very Low'
0.21364,1.182,'Very Low'
0.181,1,'Very Low'
0.18636,1,'Very Low'
0.25364,1,'Low'
0.26,1,'Low'
0.20727,1,'Very Low'
0.24636,1,'Very Low'
0.19,1,'Very Low'
0.18182,1,'Very Low'
0.215,1,'Very Low'
0.19182,1,'Very Low'
0.19091,1,'Very Low'
0.274,1,'Low'
0.25818,1,'Low'
0.31273,1,'Low'
0.366,1,'Low'
0.35091,1,'Low'
0.38,1.6,'Low'
0.30273,1,'Low'
0.35909,1,'Low'
0.18,1,'Very Low'
0.17545,1,'Very Low'
0.25364,1,'Low'
0.164,1,'Very Low'
0.16273,1,'Very Low'
0.182,1,'Very Low'
0.17636,1,'Very Low'
0.18727,1,'Very Low'
0.28,1,'Low'
0.17364,1,'Very Low'
0.17364,1,'Very Low'
0.182,1,'Very Low'
0.17636,1,'Very Low'
0.177,1,'Very Low'
0.17636,1,'Very Low'
0.19818,1,'Very Low'
0.274,1,'Low'
0.36727,1.091,'Low'
0.33091,1,'Low'
0.263,1,'Low'
0.40818,1.091,'Low'
0.412,1.2,'Low'
0.24727,1,'Very Low'
0.21,1,'Very Low'
0.198,1.1,'Very Low'
0.17182,1,'Very Low'
0.18455,1,'Very Low'
0.184,1,'Very Low'
0.19636,1,'Very Low'
0.16,1,'Very Low'
0.20455,1,'Very Low'
0.20273,1,'Very Low'
0.256,1,'Low'
0.17727,1,'Very Low'
0.17636,1,'Very Low'
0.177,1.5,'Very Low'
0.18364,1,'Very Low'
0.184,1,'Very Low'
0.17364,1,'Very Low'
0.19455,1,'Very Low'
0.167,1,'Very Low'
0.19727,1,'Very Low'
0.29636,1,'Low'
0.209,1,'Very Low'
0.20818,1,'Very Low'
0.3,1,'Low'
0.227,1,'Very Low'
0.20636,1,'Very Low'
0.19,1,'Very Low'
0.17727,1,'Very Low'
0.17818,1,'Very Low'
0.197,1,'Very Low'
0.17455,1,'Very Low'
0.181,1,'Very Low'
0.16545,1,'Very Low'
0.21545,1,'Very Low'
0.251,1,'Low'
0.17636,1,'Very Low'
0.24364,1,'Very Low'
0.182,1,'Very Low'
0.16364,1,'Very Low'
0.175,1,'Very Low'
0.16727,1,'Very Low'
0.15455,1,'Very Low'
0.181,1,'Very Low'
0.19,1,'Very Low'
0.25091,1,'Low'
0.214,1,'Very Low'
0.18727,1,'Very Low'
0.22091,1,'Very Low'
0.234,1,'Very Low'
0.28545,1.091,'Low'
0.175,1,'Very Low'
0.16636,1,'Very Low'
0.19364,1,'Very Low'
0.172,1,'Very Low'
0.17636,1,'Very Low'
0.17364,1,'Very Low'
0.181,1,'Very Low'
0.20182,1,'Very Low'
0.23364,1,'Very Low'
0.164,1,'Very Low'
0.17727,1,'Very Low'
0.171,1,'Very Low'
0.17818,1,'Very Low'
0.17909,1,'Very Low'
0.203,1,'Very Low'
0.17455,1,'Very Low'
0.20455,1,'Very Low'
0.332,1,'Low'
0.33455,1,'Low'
0.246,1,'Very Low'
0.29455,1,'Low'
0.30273,1,'Low'
0.394,1,'Low'
0.24636,1,'Very Low'
0.19909,1,'Very Low'
0.21,1.5,'Very Low'
0.22,1,'Very Low'
0.205,1,'Very Low'
0.17182,1,'Very Low'
0.21,1,'Very Low'
0.188,1,'Very Low'
0.19,1,'Very Low'
0.31364,1,'Low'
0.196,1,'Very Low'
0.20273,1,'Very Low'
0.196,1,'Very Low'
0.2,1,'Very Low'
0.19636,1,'Very Low'
0.239,1,'Very Low'
0.21818,1.545,'Very Low'
0.28455,1,'Low'
0.299,1,'Low'
0.24636,1,'Very Low'
0.394,1,'Low'
0.4,1,'Low'
0.30545,1,'Low'
0.324,1,'Low'
0.24273,1,'Very Low'
0.205,1,'Very Low'
0.2,1,'Very Low'
0.20364,1,'Very Low'
0.176,1,'Very Low'
0.16182,1,'Very Low'
0.21091,1,'Very Low'
0.17,1,'Very Low'
0.19909,1,'Very Low'
0.253,1,'Low'
0.18818,1,'Very Low'
0.20818,1,'Very Low'
0.177,1,'Very Low'
0.17273,1,'Very Low'
0.18091,1,'Very Low'
0.192,1,'Very Low'
0.19455,1,'Very Low'
0.22545,1,'Very Low'
0.276,1,'Low'
0.27909,1,'Low'
0.204,1,'Very Low'
0.52364,1,'Medium'
0.37727,1,'Low'
0.34,1,'Low'
0.20909,1,'Very Low'
0.217,1,'Very Low'
0.22182,1,'Very Low'
0.16455,1,'Very Low'
0.176,1,'Very Low'
0.17273,1,'Very Low'
0.21818,1,'Very Low'
0.185,1,'Very Low'
0.21364,1,'Very Low'
0.24636,1,'Very Low'
0.168,1,'Very Low'
0.20545,1,'Very Low'
0.178,1.1,'Very Low'
0.18455,1,'Very Low'
0.19455,1,'Very Low'
0.172,1,'Very Low'
0.18273,1,'Very Low'
0.283,1.2,'Low'
0.52636,1,'Medium'
0.32818,1,'Low'
0.229,1,'Very Low'
0.40636,1,'Low'
0.336,1,'Low'
0.37727,1,'Low'
0.305,1.1,'Low'
0.22727,1,'Very Low'
0.19,1,'Very Low'
0.201,1,'Very Low'
0.17273,1,'Very Low'
0.19636,1,'Very Low'
0.184,1,'Very Low'
0.16364,1,'Very Low'
0.184,1.1,'Very Low'
0.25636,1,'Low'
0.18,1,'Very Low'
0.154,1,'Very Low'
0.17182,1,'Very Low'
0.17727,1,'Very Low'
0.177,1,'Very Low'
0.19818,1,'Very Low'
0.19909,1,'Very Low'
0.226,1,'Very Low'
0.30273,1,'Low'
0.331,1.5,'Low'
0.32727,1,'Low'
0.28,1,'Low'
0.289,1,'Low'
0.30727,1,'Low'
0.367,1,'Low'
0.22909,1,'Very Low'
0.18545,1,'Very Low'
0.178,1,'Very Low'
0.15909,1.364,'Very Low'
0.15273,1,'Very Low'
0.188,1,'Very Low'
0.19,1,'Very Low'
0.20545,1,'Very Low'
0.259,1,'Low'
0.20182,1,'Very Low'
0.18,1,'Very Low'
0.17636,1,'Very Low'
0.18455,1,'Very Low'
0.181,1,'Very Low'
0.16909,1,'Very Low'
0.24273,1,'Very Low'
0.172,1,'Very Low'
0.18,1,'Very Low'
0.234,1,'Very Low'
0.23182,1,'Very Low'
0.19182,1,'Very Low'
0.241,1,'Very Low'
0.23,1,'Very Low'
0.19909,1,'Very Low'
0.164,1,'Very Low'
0.17,1,'Very Low'
0.173,1,'Very Low'
0.15182,1,'Very Low'
0.17818,1,'Very Low'
0.17,1,'Very Low'
0.17,1,'Very Low'
0.25727,1,'Low'
0.262,1,'Low'
0.17818,1,'Very Low'
0.17182,1,'Very Low'
0.169,1,'Very Low'
0.20364,1,'Very Low'
0.167,1,'Very Low'
0.18,1,'Very Low'
0.18,1,'Very Low'
0.18,1,'Very Low'
0.17364,1.091,'Very Low'
0.21818,1,'Very Low'
0.211,1,'Very Low'
0.18455,1,'Very Low'
0.24545,1.091,'Very Low'
0.217,1,'Very Low'
0.29818,1,'Low'
0.185,1,'Very Low'
0.16818,1,'Very Low'
0.16818,1,'Very Low'
0.178,1,'Very Low'
0.16,1,'Very Low'
0.17,1,'Very Low'
0.175,1,'Very Low'
0.20273,1,'Very Low'
0.24,1,'Very Low'
0.23909,1,'Very Low'
0.17636,1.273,'Very Low'
0.181,1,'Very Low'
0.17364,1,'Very Low'
0.25818,1,'Low'
0.18,1,'Very Low'
0.22727,1,'Very Low'
0.259,1,'Low'
0.22727,1,'Very Low'
0.23818,1,'Very Low'
0.243,1.4,'Very Low'
0.24909,1,'Very Low'
0.35636,1,'Low'
0.313,1,'Low'
0.23455,1,'Very Low'
0.2,1,'Very Low'
0.176,1,'Very Low'
0.18091,1,'Very Low'
0.164,1,'Very Low'
0.16182,1,'Very Low'
0.21455,1,'Very Low'
0.185,1,'Very Low'
0.2,1,'Very Low'
0.26,1,'Low'
0.182,1,'Very Low'
0.20364,1.091,'Very Low'
0.174,1,'Very Low'
0.17545,1,'Very Low'
0.18909,1,'Very Low'
0.253,1,'Low'
0.17727,1,'Very Low'
0.23545,1,'Very Low'
0.269,1,'Low'
0.29182,1,'Low'
0.213,1,'Very Low'
0.31455,1,'Low'
0.25182,1,'Low'
0.3,1,'Low'
0.31909,1,'Low'
0.195,1,'Very Low'
0.19273,1,'Very Low'
0.20273,1,'Very Low'
0.163,1,'Very Low'
0.17364,1,'Very Low'
0.17818,1,'Very Low'
0.182,1,'Very Low'
0.21727,1,'Very Low'
0.21364,1,'Very Low'
0.169,1,'Very Low'
0.18273,1,'Very Low'
0.179,1,'Very Low'
0.17364,1,'Very Low'
0.20273,1,'Very Low'
0.168,1,'Very Low'
0.21636,1,'Very Low'
0.20818,1,'Very Low'
0.286,1,'Low'
0.32455,1,'Low'
0.246,1,'Very Low'
0.37545,1,'Low'
0.356,1,'Low'
0.30364,1,'Low'
0.208,1,'Very Low'
0.201,1,'Very Low'
0.16909,1,'Very Low'
0.174,1,'Very Low'
0.20182,1,'Very Low'
0.183,1,'Very Low'
0.18091,1,'Very Low'
0.181,1,'Very Low'
0.19636,1,'Very Low'
0.237,1,'Very Low'
0.188,1,'Very Low'
0.17818,1,'Very Low'
0.202,1,'Very Low'
0.17364,1,'Very Low'
0.172,1,'Very Low'
0.17182,1,'Very Low'
0.185,1,'Very Low'
0.258,1,'Low'
0.39727,1,'Low'
0.367,1,'Low'
0.26,1.364,'Low'
0.359,1,'Low'
0.282,1,'Low'
0.24909,1,'Very Low'
0.24,1.3,'Very Low'
0.19909,1,'Very Low'
0.161,1,'Very Low'
0.17818,1,'Very Low'
0.178,1,'Very Low'
0.174,1,'Very Low'
0.18636,1.182,'Very Low'
0.173,1,'Very Low'
0.25636,1,'Low'
0.223,1,'Very Low'
0.17091,1,'Very Low'
0.181,1.1,'Very Low'
0.22455,1,'Very Low'
0.265,1.2,'Low'
0.18,1,'Very Low'
0.17,1,'Very Low'
0.205,1,'Very Low'
0.34818,1,'Low'
0.348,1,'Low'
0.36455,1,'Low'
0.251,1,'Low'
0.353,1,'Low'
0.27,1.091,'Low'
0.269,1,'Low'
0.22636,1,'Very Low'
0.194,1,'Very Low'
0.177,1,'Very Low'
0.16545,1,'Very Low'
0.181,1,'Very Low'
0.19636,1,'Very Low'
0.172,1,'Very Low'
0.19182,1,'Very Low'
0.211,1,'Very Low'
0.31364,1,'Low'
0.178,1,'Very Low'
0.183,1,'Very Low'
0.17636,1.091,'Very Low'
0.195,1,'Very Low'
0.14545,1,'Very Low'
0.161,1,'Very Low'
0.17273,1,'Very Low'
0.208,1,'Very Low'
0.166,1,'Very Low'
0.24818,1,'Very Low'
0.212,1,'Very Low'
0.28455,1,'Low'
0.191,1,'Very Low'
0.22909,1,'Very Low'
0.183,1,'Very Low'
0.228,1,'Very Low'
0.16273,1,'Very Low'
0.162,1,'Very Low'
0.17,1,'Very Low'
0.162,1,'Very Low'
0.16182,1,'Very Low'
0.179,1,'Very Low'
0.205,1,'Very Low'
0.23,1,'Very Low'
0.201,1,'Very Low'
0.17909,1,'Very Low'
0.168,1.4,'Very Low'
0.17545,1,'Very Low'
0.215,1,'Very Low'
0.174,1,'Very Low'
0.13818,1,'Very Low'
0.208,1.1,'Very Low'
0.24,1,'Very Low'
0.179,1,'Very Low'
0.22182,1,'Very Low'
0.158,1,'Very Low'
0.224,1,'Very Low'
0.20818,1,'Very Low'
0.174,1,'Very Low'
0.19818,1,'Very Low'
0.164,1,'Very Low'
0.18636,1,'Very Low'
0.158,1,'Very Low'
0.15818,1,'Very Low'
0.257,1,'Low'
0.164,1,'Very Low'
0.21455,1,'Very Low'
0.252,1,'Low'
0.18182,1,'Very Low'
0.164,1.1,'Very Low'
0.14818,1,'Very Low'
0.199,1,'Very Low'
0.20636,1,'Very Low'
0.179,1,'Very Low'
0.195,1,'Very Low'
0.29091,1,'Low'
0.417,1,'Low'
0.23,1,'Very Low'
0.234,1,'Very Low'
0.33727,1,'Low'
0.426,1,'Low'
0.447,1,'Low'
0.46909,1,'Low'
0.354,1,'Low'
0.33455,1,'Low'
0.305,1,'Low'
0.37455,1,'Low'
0.357,1.2,'Low'
0.342,1,'Low'
0.33,1,'Low'
0.354,1,'Low'
0.39273,1,'Low'
0.322,1,'Low'
0.33364,1,'Low'
0.335,1,'Low'
0.312,1,'Low'
0.36909,1,'Low'
0.344,1,'Low'
0.42636,1,'Low'
0.361,1,'Low'
0.44636,1,'Low'
0.377,1,'Low'
0.388,1,'Low'
0.51455,1,'Medium'
0.42,1,'Low'
0.48727,1,'Low'
0.241,1,'Very Low'
0.16636,1,'Very Low'
0.177,1,'Very Low'
0.168,1,'Very Low'
0.17364,1,'Very Low'
0.174,1,'Very Low'
0.14818,1,'Very Low'
0.179,1,'Very Low'
0.22273,1,'Very Low'
0.277,1,'Low'
0.188,1,'Very Low'
0.17273,1,'Very Low'
0.186,1,'Very Low'
0.19364,1,'Very Low'
0.176,1,'Very Low'
0.17545,1,'Very Low'
0.183,1,'Very Low'
0.27,1,'Low'
0.247,1,'Very Low'
0.269,1,'Low'
0.30182,1,'Low'
0.303,1,'Low'
0.27273,1,'Low'
0.242,1,'Very Low'
0.22545,1,'Very Low'
0.188,1,'Very Low'
0.18,1,'Very Low'
0.17727,1.727,'Very Low'
0.189,1,'Very Low'
0.15727,1,'Very Low'
0.156,1,'Very Low'
0.17818,1,'Very Low'
0.164,1,'Very Low'
0.25,1,'Very Low'
0.18455,1,'Very Low'
0.169,1,'Very Low'
0.17636,1,'Very Low'
0.136,1,'Very Low'
0.18818,1,'Very Low'
0.178,1,'Very Low'
0.18818,1,'Very Low'
0.254,1,'Low'
0.347,1,'Low'
0.29091,1,'Low'
0.271,1,'Low'
0.22455,1,'Very Low'
0.431,1,'Low'
0.40909,1,'Low'
0.24,1,'Very Low'
0.206,1,'Very Low'
0.17273,1,'Very Low'
0.171,1,'Very Low'
0.17182,1,'Very Low'
0.189,1,'Very Low'
0.16,1,'Very Low'
0.176,1,'Very Low'
0.245,1,'Very Low'
0.26273,1,'Low'
0.17,1,'Very Low'
0.19273,1,'Very Low'
0.171,1,'Very Low'
0.15364,1,'Very Low'
0.158,1,'Very Low'
0.21364,1.364,'Very Low'
0.17,1.1,'Very Low'
0.233,1,'Very Low'
0.25273,1,'Low'
0.276,1,'Low'
0.24273,1.364,'Very Low'
0.251,1,'Low'
0.31545,1,'Low'
0.305,1,'Low'
0.224,1,'Very Low'
0.17545,1,'Very Low'
0.178,1,'Very Low'
0.18455,1,'Very Low'
0.167,1,'Very Low'
0.18182,1,'Very Low'
0.17,1,'Very Low'
0.206,1,'Very Low'
0.19091,1,'Very Low'
0.245,1,'Very Low'
0.16636,1,'Very Low'
0.157,1,'Very Low'
0.19545,1.091,'Very Low'
0.183,1,'Very Low'
0.16818,1,'Very Low'
0.158,1,'Very Low'
0.235,1,'Very Low'
0.19727,1,'Very Low'
0.254,1,'Low'
0.22818,1,'Very Low'
0.17,1,'Very Low'
0.18909,1,'Very Low'
0.199,1,'Very Low'
0.19,1,'Very Low'
0.176,1,'Very Low'
0.176,1.1,'Very Low'
0.13818,1,'Very Low'
0.185,1,'Very Low'
0.23182,1,'Very Low'
0.178,1,'Very Low'
0.17545,1,'Very Low'
0.167,1,'Very Low'
0.24273,1,'Very Low'
0.269,1,'Low'
0.173,1,'Very Low'
0.18636,1,'Very Low'
0.154,1,'Very Low'
0.21545,1,'Very Low'
0.183,1,'Very Low'
0.17091,1,'Very Low'
0.163,1,'Very Low'
0.18455,1,'Very Low'
0.286,1,'Low'
0.24364,1,'Very Low'
0.203,1,'Very Low'
0.178,1,'Very Low'
0.16636,1,'Very Low'
0.234,1,'Very Low'
0.26273,1,'Low'
0.175,1,'Very Low'
0.17909,1,'Very Low'
0.216,1,'Very Low'
0.17,1,'Very Low'
